-4.106648755658659373e-17,1.440272842131214981e+00,3.602801110143988155e-17,1.034010847898093194e-01,-1.483482182923391385e-17,-5.481383424539584825e-02
-4.946730538583210074e-17,1.396852986680691577e+00,4.153285387780400638e-17,1.029340045992135355e-01,-1.217201846378823478e-18,-5.324109547635012818e-02
-6.045410609938214781e-17,1.349577891458376477e+00,4.836804435708411677e-17,1.019188263959536350e-01,5.723564568111048387e-18,-5.231679013933588501e-02
-6.122545899384837156e-17,1.303776833814859204e+00,4.672656252656217896e-17,1.002292921378593743e-01,6.092529425973675509e-18,-5.053293055463855404e-02
-6.201905316310635043e-17,1.254692108549010587e+00,4.496739606129923980e-17,9.640951439051448357e-02,8.404421184062630371e-18,-4.790217542486809033e-02
-6.301722485568135424e-17,1.189747940263962356e+00,4.263983687984978712e-17,8.940826559815229224e-02,7.895578445311382946e-18,-4.754678313946807122e-02
-6.391243296757247023e-17,1.127991492996153200e+00,4.042652366562879487e-17,8.288918644689635684e-02,9.427648249463055882e-18,-4.727922326245472678e-02
-6.471561076073248803e-17,1.069266468517084956e+00,3.832185478593558436e-17,7.690582810043078421e-02,1.139259941240374340e-17,-4.690499449982523522e-02
-6.543645068500383694e-17,1.013424231938543585e+00,3.632050325748772190e-17,7.144406884115871159e-02,1.393308775378002390e-17,-4.636378273580385456e-02
-6.608356143291524214e-17,9.603234359773327178e-01,3.441740328029938496e-17,6.647549988187910486e-02,1.555513013780371004e-17,-4.562338415900218935e-02
-6.666460203733056917e-17,9.098296636423833794e-01,3.260773743180644028e-17,6.196755237041473574e-02,1.765576096357468998e-17,-4.466247577927029422e-02
-6.718639692466074995e-17,8.618150884409997436e-01,3.088692448886657463e-17,5.788641393897209914e-02,1.866165817143220312e-17,-4.346652900193753027e-02
-6.765503507148993330e-17,8.161581512452631415e-01,2.925060784684924938e-17,5.419835960468052938e-02,2.129106547014326929e-17,-4.202601718568412664e-02
-6.807595581473274731e-17,7.727432530017502854e-01,2.769464450654042226e-17,5.087051960168263720e-02,2.089441848520457451e-17,-4.033525919889320577e-02
-6.845402339486911690e-17,7.314604625077638644e-01,2.621509460102173902e-17,4.787135436869015270e-02,2.045101751035693630e-17,-3.839154759891369451e-02
-6.879359193874845250e-17,6.922052385153512066e-01,2.480821143604892922e-17,4.517094291155092367e-02,2.087313774084556343e-17,-3.619445839721000674e-02
-7.552011309412361126e-17,6.548781654606332658e-01,2.565161447160897900e-17,4.263576771709311208e-02,2.325569325691506152e-17,-3.405552941773710290e-02
-6.292542948158598327e-17,6.193847021503781081e-01,2.013540257843700785e-17,4.023557835485801204e-02,2.143546531292815711e-17,-3.202947690192970570e-02
-6.395721511211994157e-17,5.856349427705286326e-01,1.928206069427950362e-17,3.796278326956149807e-02,2.278964458468189926e-17,-3.011009426556758226e-02
-6.091483853855816450e-17,5.535433896125327990e-01,1.730360972704611710e-17,3.581027120990515344e-02,2.114992347128788694e-17,-2.829151349426644452e-02
-6.271485994993019719e-17,5.230287369429560407e-01,1.678523922883070995e-17,3.377137096591010385e-02,2.606692478371200872e-17,-2.656819491766623798e-02
-6.124274568359275108e-17,4.940136654700111873e-01,1.544272739505415134e-17,3.183981617996661101e-02,2.693826889273331250e-17,-2.493491468167142316e-02
-6.138186757964898804e-17,4.664246468874402307e-01,1.458030248083163110e-17,3.000971421925340346e-02,2.646904859164219179e-17,-2.338675084138953919e-02
-5.904909778431551131e-17,4.401917580016534437e-01,1.321046989408957937e-17,2.827551830542539280e-02,2.524833380075166371e-17,-2.191906879916067849e-02
-5.573702923751104695e-17,4.152485039722559890e-01,1.174156364974020970e-17,2.663200223079489892e-02,2.407613327882955084e-17,-2.052750667387923458e-02
-5.514269273671918325e-17,3.915316502191292791e-01,1.093510623809132661e-17,2.507423706208268890e-02,2.215734591336055371e-17,-1.920796110275979629e-02
-5.769250640977064829e-17,3.689810625711482106e-01,1.076614747430369646e-17,2.359756924402949679e-02,2.369038822425200517e-17,-1.795657394837322368e-02
-5.323405847213370610e-17,3.475395552524375709e-01,9.344717892567604556e-18,2.219759945784365029e-02,1.912190970003185792e-17,-1.676972042244687100e-02
-5.226439970285844451e-17,3.271527463218999454e-01,8.626297148978250880e-18,2.087016144695582470e-02,1.839524752148758776e-17,-1.564399926109418318e-02
-5.300707142373567611e-17,3.077689202005728375e-01,8.221967154138679026e-18,1.961129977090134494e-02,1.853600170473961798e-17,-1.457622581763461621e-02
-5.101923590404044942e-17,2.893388969393024257e-01,7.432851886149907312e-18,1.841724506563986730e-02,1.501303456156742383e-17,-1.356342930027505840e-02
-4.888917007429011855e-17,2.718159078962480990e-01,6.685641283789163953e-18,1.728438488783806334e-02,1.341651964136567529e-17,-1.260285586006525474e-02
-4.716543656169599027e-17,2.551554775099521000e-01,6.050119490838135923e-18,1.620922773619415391e-02,1.218376828276210245e-17,-1.169197969629094842e-02
-4.678210850112576284e-17,2.393153108690952158e-01,5.624707849028006180e-18,1.518835783594898493e-02,1.192708172867225443e-17,-1.082852433343055656e-02
-4.370010014577432219e-17,2.242551867947380206e-01,4.920626048929882899e-18,1.421837992609682050e-02,9.704967560993082806e-18,-1.001049455702837654e-02
-4.372287127174556637e-17,2.099368561647583786e-01,4.606452041710347482e-18,1.329585902663839650e-02,8.614684534496166263e-18,-9.236213757612871805e-03
-4.042315954367599863e-17,1.963239452234699922e-01,3.980811365841197075e-18,1.241727354503333741e-02,6.256052207907884306e-18,-8.504348093673785858e-03
-3.822556686279122886e-17,1.833818636319846096e-01,3.514793258184242950e-18,1.157902255912333922e-02,5.559462035314973531e-18,-7.813876647527475197e-03
-4.239269053662845443e-17,1.710777170268920899e-01,3.635092550637640001e-18,1.077754874050288088e-02,6.502687779033163076e-18,-7.163947038069761256e-03
-3.645158099160782601e-17,1.593802238662029580e-01,2.910995285153462868e-18,1.000962070856731972e-02,6.297201079412070642e-18,-6.553575959193098065e-03
-3.299891394239357743e-17,1.482596363523545901e-01,2.450694178653989634e-18,9.272718606044035375e-03,4.592012664693057262e-18,-5.981257317239816254e-03
-3.508562640095380880e-17,1.376876652323815176e-01,2.419252193058976114e-18,8.565320955717024148e-03,6.232624959265370257e-18,-5.444685932983778232e-03
-3.440049279562073028e-17,1.276374082851453318e-01,2.198380223540521134e-18,7.886870997893740548e-03,5.633135529561937748e-18,-4.940815133321081049e-03
-3.537755145352646939e-17,1.180832823148566385e-01,2.091179154027262209e-18,7.237411561961930133e-03,5.822748390560258157e-18,-4.466242964721909604e-03
-3.982013582390508289e-17,1.090009584789661951e-01,2.172367774772764677e-18,6.617116803037635664e-03,9.717280010443235366e-18,-4.017682397369069791e-03
-3.906350477820216465e-17,1.003673007869468892e-01,1.961996573441640464e-18,6.025957808822909878e-03,7.629101014486139382e-18,-3.592276524204118197e-03
-3.775119773051256779e-17,9.216030761448876230e-02,1.740813308672679698e-18,5.463572995972397310e-03,4.708178370233507194e-18,-3.187698148075570562e-03
-3.692336069696231659e-17,8.435905608527291544e-02,1.558334188231455664e-18,4.929283914489916534e-03,5.314502217263674292e-18,-2.802104232362839179e-03
-3.956252276732955737e-17,7.694364917971374673e-02,1.522793796579246511e-18,4.422172853089915805e-03,6.665417189557478636e-18,-2.434034365671335076e-03
-3.623662429380256135e-17,6.989516543697352202e-02,1.266898235380940698e-18,3.941168093862059719e-03,3.472693607537638117e-18,-2.082308100972006526e-03
-3.693297676167925290e-17,6.319561112309841910e-02,1.167389559927717024e-18,3.485114250964297181e-03,2.726885488774002663e-18,-1.745942337612517046e-03
-3.527044374051123412e-17,5.682787474436108016e-02,1.002441968508130769e-18,3.052823195213667361e-03,1.401205352262396524e-18,-1.424091552175780952e-03
-3.721483141016380770e-17,5.077568379082349204e-02,9.450072971907370070e-19,2.643108230002869530e-03,2.674520639991649042e-18,-1.116006895832959795e-03
-3.735529527491619009e-17,4.502356360077280212e-02,8.410763414308204284e-19,2.254805813747541923e-03,3.064297603324219445e-18,-8.210090010614996695e-04
-3.680169584252791201e-17,3.955679824204454825e-02,7.279735553087670030e-19,1.886788670821882121e-03,3.445564261322144351e-18,-5.384701414262892854e-04
-3.812113393146679218e-17,3.436139331134089453e-02,6.550120875380102234e-19,1.537973182441854797e-03,3.405876187226754922e-18,-2.678025633664783407e-04
-3.985673284281634848e-17,2.942404055750698702e-02,5.864153710452885392e-19,1.207323071883279223e-03,3.726982279316935562e-18,-8.450819468964513394e-06
-4.006573309086356152e-17,2.473208423933679484e-02,4.954797993059223529e-19,8.938507335435805484e-04,3.256103211319733068e-18,2.401133271456374805e-04
-3.906029795336508194e-17,2.027348913286321219e-02,3.959578251642712250e-19,5.966170914576897528e-04,3.022692274532851962e-18,4.783943529150894462e-04
-4.089956618888968887e-17,1.603681010725660841e-02,3.279563168810701984e-19,3.147305621081322746e-04,3.555727532518041301e-18,7.068753717580373696e-04
-3.972035325282616375e-17,1.201116319242493541e-02,2.385466903857734205e-19,4.734549240124304506e-05,3.159928247346943403e-18,9.260198593591048577e-04
-4.003285745240201014e-17,8.186198065175292679e-03,1.638593651815913487e-19,-2.063396888691480216e-04,3.681408977112100390e-18,1.136272944606713615e-03
-4.096976094797714817e-17,4.552071884384862634e-03,9.324880948085028055e-20,-4.470844535152175038e-04,3.640630966310458587e-18,1.338062420876653513e-03
-4.443927416956339063e-17,1.099424409039772427e-03,2.442881383167606267e-20,-6.756081933061725692e-04,2.450552725051446336e-18,1.531799573493651577e-03
-4.606990045721992431e-17,-2.180645663758753409e-03,-5.023108423588819213e-20,-8.925922149252369991e-04,2.817344060877935373e-18,1.717879883542298850e-03
-4.808208553714758430e-17,-5.296603200633845897e-03,-1.273361617655241165e-19,-1.098681672463919191e-03,2.800370336569095020e-18,1.896683644900601156e-03
-4.360636365606718551e-17,-8.256498030505536601e-03,-1.800189504771255351e-19,-1.294487414376063175e-03,2.688522673091663550e-18,2.068576516271207998e-03
-4.273881334091803073e-17,-1.106798529398198179e-02,-2.365186932422336316e-19,-1.480587731476079799e-03,2.932609356688474127e-18,2.233910020115781412e-03
-3.930387895383074641e-17,-1.373834479502004241e-02,-2.699893669684945000e-19,-1.657529998786386963e-03,-1.432611270283358269e-19,2.393021993848091448e-03
-3.999750371461346480e-17,-1.627449940376635845e-02,-3.254768590081118650e-19,-1.825832208009343796e-03,3.516895667213986271e-19,2.546236994236214090e-03
-3.885233887786122257e-17,-1.868303255710513505e-02,-3.629503136386178277e-19,-1.985984389935176696e-03,8.778720088808373358e-19,2.693866652867962872e-03
-3.779390268447333538e-17,-2.097020490114938351e-02,-3.962874640278252876e-19,-2.138449927738477353e-03,1.304719797180267039e-18,2.836209978319060871e-03
-4.237306653073524736e-17,-2.314197011774594623e-02,-4.903200025261132355e-19,-2.283666763191321940e-03,2.429020296168119985e-18,2.973553598935444950e-03
-4.244209975851495054e-17,-2.520398997500708158e-02,-5.348834437117869150e-19,-2.422048498634704703e-03,2.812857429677869957e-18,3.106171938782348318e-03
-4.391616145595599140e-17,-2.716164863990615588e-02,-5.964543437632573892e-19,-2.553985398248778075e-03,3.905207217530211422e-18,3.234327318142481058e-03
-4.401985542237253437e-17,-2.902006628912850994e-02,-6.387743912396653857e-19,-2.679845292901995336e-03,4.156425256363946697e-18,3.358269968965445738e-03
-4.447046087033855353e-17,-3.078411205257517574e-02,-6.845458859031577441e-19,-2.799974393771563746e-03,4.325868075237343496e-18,3.478237954829644946e-03
-4.436599415142534452e-17,-3.245841632224685108e-02,-7.200881761376928092e-19,-2.914698021095998501e-03,4.787534015603965018e-18,3.594456984361991004e-03
-4.466047790510567116e-17,-3.404738245761879112e-02,-7.603596396846450602e-19,-3.024321255949773916e-03,5.363547327609150868e-18,3.707140106696047224e-03
-4.427848830744052368e-17,-3.555519791709911559e-02,-7.872481441295140491e-19,-3.129129524908034598e-03,5.107379283827938724e-18,3.816487277589933596e-03
-4.221401970628475957e-17,-3.698584484371027215e-02,-7.807495959499452111e-19,-3.229389129964153199e-03,5.012497183178924863e-18,3.922684785403986706e-03
-4.238711107388322170e-17,-3.834311013174818150e-02,-8.127264086067351279e-19,-3.325347739131368722e-03,5.474721632128877715e-18,4.025904527457192794e-03
-4.271631073000297566e-17,-3.963059499987737350e-02,-8.465472059108682352e-19,-3.417234856850573030e-03,5.573616409303673899e-18,4.126303129596453796e-03
-4.658385616712378248e-17,-4.085172409485001571e-02,-9.516477708962308872e-19,-3.505262297595776889e-03,6.341722418520481989e-18,4.224020905380595353e-03
-4.731196029880659810e-17,-4.200975414886992665e-02,-9.939280898282533823e-19,-3.589624690866227968e-03,6.810942226918828438e-18,4.319180656428000219e-03
-4.762379360546521807e-17,-4.310778221248075942e-02,-1.026637048029402972e-18,-3.670500050894962441e-03,7.553661135428477716e-18,4.411886322537742454e-03
-4.736326679279753006e-17,-4.414875348380106757e-02,-1.045684446808903172e-18,-3.748050449609443158e-03,7.417473657834572554e-18,4.502221499460273314e-03
-4.725885325738748730e-17,-4.513546875388066426e-02,-1.066706345538018731e-18,-3.822422836181256414e-03,7.410851437194727494e-18,4.590247853947601424e-03
-4.791759561092727529e-17,-4.607059148701886375e-02,-1.103991261522744771e-18,-3.893750050312636511e-03,7.868452731837325562e-18,4.676003480110205689e-03
-4.788257828857364808e-17,-4.695665455392578763e-02,-1.124409454952071571e-18,-3.962152078333168112e-03,8.183264466159125772e-18,4.759501258096326612e-03
-4.694568849931641962e-17,-4.779606663475953476e-02,-1.122123256845244591e-18,-4.027737600235043944e-03,7.276477729733813049e-18,4.840727295438954081e-03
-4.642507397823069456e-17,-4.859111830821982725e-02,-1.128145111456488843e-18,-4.090605870659449680e-03,7.244220735293858386e-18,4.919639552429233391e-03
-4.639010121712921449e-17,-4.934398784209197142e-02,-1.144768580976744326e-18,-4.150848966259911878e-03,7.721820490075562829e-18,4.996166774495569909e-03
-4.722232064378823970e-17,-5.005674669987859177e-02,-1.182144721323164251e-18,-4.208554414397928066e-03,7.887488268835049984e-18,5.070207875241044757e-03
-4.552238861659465327e-17,-5.073136477743995371e-02,-1.154954167890146007e-18,-4.263808192618562601e-03,7.528748988304435854e-18,5.141631931431585312e-03
-4.635462544728955973e-17,-5.136971538288481048e-02,-1.190873847360709353e-18,-4.316698054035962226e-03,8.548718412662319548e-18,5.210278963293049105e-03
-4.628501098947912453e-17,-5.197357997228854720e-02,-1.203069688585123476e-18,-4.367317090569926459e-03,9.260467468145153219e-18,5.275961677069079640e-03
-4.711725637785120750e-17,-5.254465265322355583e-02,-1.238164823235940691e-18,-4.415767394956132165e-03,9.148640583946787553e-18,5.338468338919471340e-03
-4.333622331007526813e-17,-5.308454446747907368e-02,-1.150512024956513452e-18,-4.462163625929720275e-03,8.712181304666847447e-18,5.397566927024527797e-03
-4.253824488913001117e-17,-5.359478746379832403e-02,-1.140187032912168958e-18,-4.506636222996512377e-03,8.635769224893775907e-18,5.453010669869238526e-03
-4.319709511043484796e-17,-5.407683857092871610e-02,-1.168265880481356162e-18,-4.549333963530900922e-03,9.975544657267083227e-18,5.504545021484362477e-03
-4.347440403542683260e-17,-5.453208328077346206e-02,-1.185668748634312117e-18,-4.590425513142173258e-03,9.920664348142463355e-18,5.551916048506233374e-03
-4.330080482317455302e-17,-5.496183915096199135e-02,-1.190245574844744130e-18,-4.630099599478114218e-03,9.840081996650339494e-18,5.594880110042314662e-03
-4.357812817137237053e-17,-5.536735913568365669e-02,-1.206711221121956409e-18,-4.668563450019961106e-03,1.017962208470166959e-17,5.633214601828682479e-03
-4.746274788083870283e-17,-5.574983475321224763e-02,-1.323362949265847606e-18,-4.706039186334725830e-03,1.172673826302743193e-17,5.666729415133265994e-03
-4.763601512954247174e-17,-5.611039909812699789e-02,-1.336788654795164159e-18,-4.742757969733913184e-03,1.203711461835535647e-17,5.695278634598320740e-03
-4.784397480773324005e-17,-5.645012970584110251e-02,-1.350758006540043497e-18,-4.778951852132938896e-03,1.211770689747559182e-17,5.718771877030815257e-03
-5.034116121987127188e-17,-5.677005127668424689e-02,-1.429319044574413023e-18,-4.814843500803995570e-03,1.414130282035367719e-17,5.737184568073760982e-03
-5.235275039124931610e-17,-5.707113826642141313e-02,-1.494321148086394671e-18,-4.850634226833469911e-03,1.475890371547542410e-17,5.750566383157414141e-03
-5.301162318055961647e-17,-5.735431734975848794e-02,-1.520639599993052425e-18,-4.886491032056535129e-03,1.590708281504399697e-17,5.759047064263776369e-03
-5.460699195809318497e-17,-5.762046976306110097e-02,-1.573675687733036732e-18,-4.922533661145489688e-03,1.766867167894967577e-17,5.762838887208800512e-03
-5.509244754759728665e-17,-5.787043353221036496e-02,-1.594556949357449448e-18,-4.958822854819632496e-03,1.810160620039015668e-17,5.762235213830990341e-03
-5.526574613992862733e-17,-5.810500559122558362e-02,-1.606060133564608425e-18,-4.995351091265179747e-03,1.886802508585923284e-17,5.757604826661556416e-03
-5.502283572347178060e-17,-5.832494379701072540e-02,-1.605056933126329197e-18,-5.032037026812513636e-03,1.871881450997375251e-17,5.749382098268113195e-03
-5.474524877654228614e-17,-5.853096884531665961e-02,-1.602603778003604705e-18,-5.068724577625433741e-03,1.807501557468854688e-17,5.738053457097281804e-03
-5.387803313558697212e-17,-5.872376609276468845e-02,-1.582415277880605067e-18,-5.105187133346290353e-03,1.810042021110964206e-17,5.724141017302898996e-03
-5.321893360690153744e-17,-5.890398728953604585e-02,-1.567857050740020252e-18,-5.141136818117295407e-03,1.754135042222508325e-17,5.708184570218799957e-03
-5.380847999229641162e-17,-5.907225222710395240e-02,-1.589756369928659878e-18,-5.176238109156103100e-03,1.831861969517875052e-17,5.690723323353930399e-03
-5.398181836047933454e-17,-5.922915030518222101e-02,-1.599116131287063539e-18,-5.210124600326530679e-03,1.871837143026065745e-17,5.672278777094643190e-03
-5.599342840280641278e-17,-5.937524202184179395e-02,-1.662800215903641714e-18,-5.242417357161723024e-03,2.041268152916478065e-17,5.653339946297492903e-03
-5.637487955292342433e-17,-5.951106039056670849e-02,-1.677959677147355777e-18,-5.272743209171366734e-03,2.154400538575992619e-17,5.634351800995433292e-03
-5.575049361694579284e-17,-5.963711228783600410e-02,-1.662892104633767525e-18,-5.300751467634102695e-03,2.150983270276156217e-17,5.615707385077097109e-03
-5.547295565576263180e-17,-5.975387973462766705e-02,-1.657855474439427764e-18,-5.326127892523931442e-03,2.193442704531071293e-17,5.597743652032641064e-03
-4.676718472464580366e-17,-5.986182111509263243e-02,-1.400202576212467584e-18,-5.348605177085670112e-03,1.073435905806749700e-17,5.580740700659780028e-03
-4.735676747369003153e-17,-5.996137233547885886e-02,-1.420213924806140457e-18,-5.367969681430227562e-03,1.183000488345112462e-17,5.564923844282337884e-03
-4.815445705306505068e-17,-6.005294792622901945e-02,-1.446343246160716466e-18,-5.384064551353096896e-03,1.262484995070589037e-17,5.550467818448308159e-03
-4.909088487560669407e-17,-6.013694209004501190e-02,-1.476532861440947957e-18,-5.396789658204685994e-03,1.385295534339722314e-17,5.537502412993598223e-03
-3.981288072902708049e-17,-6.021372969856605972e-02,-1.199003309445791688e-18,-5.406098974090236230e-03,7.555009535318275550e-19,5.526118877747365245e-03
-4.041982209075143030e-17,-6.028366724017609340e-02,-1.218696648979185805e-18,-5.411996063162559031e-03,1.658732238450902179e-18,5.516376564595985334e-03
-4.055853206726591218e-17,-6.034709372134359345e-02,-1.224166301667873559e-18,-5.414528348643342544e-03,2.656637196799268026e-18,5.508309402315273405e-03
-4.253549212482879260e-17,-6.040433152376645243e-02,-1.285054737490048036e-18,-5.413780736261582932e-03,4.786210908835898876e-18,5.501931931921623040e-03
-4.387080033520264259e-17,-6.045568721949231422e-02,-1.326523741056104588e-18,-5.409869065925703574e-03,6.286837842780049581e-18,5.497244745131913725e-03
-4.439103837634526832e-17,-6.050145234607084976e-02,-1.343270916745247774e-18,-5.402933746722629431e-03,7.105241966879285909e-18,5.494239260234675543e-03
-4.501532994558940872e-17,-6.054190414370325818e-02,-1.363073262603488793e-18,-5.393133820731542231e-03,8.286165539422684860e-18,5.492901837236325961e-03
-4.605582963187910815e-17,-6.057730625624663245e-02,-1.395395787546588843e-18,-5.380641607076752826e-03,9.994288873942332321e-18,5.493217279949787202e-03
-4.779000781949400464e-17,-6.060790939785005993e-02,-1.448669711300774478e-18,-5.365638002540982880e-03,1.223700263819443909e-17,5.495171800821230593e-03
-4.824088515199571931e-17,-6.063395198690365445e-02,-1.462965997820348115e-18,-5.348308458834612200e-03,1.316640608180879520e-17,5.498755539265812696e-03
-4.942012484379420046e-17,-6.065566074890499371e-02,-1.499264854792834484e-18,-5.328839617262323865e-03,1.469674149548726911e-17,5.503964730286488478e-03
-5.139709411162828511e-17,-6.067325128976881754e-02,-1.559692900093595177e-18,-5.307416556116105119e-03,1.671549122205591995e-17,5.510803620734400395e-03
-5.229886634082841057e-17,-6.068692864102507439e-02,-1.587416006361866042e-18,-5.284220591540145055e-03,1.831242184964826964e-17,5.519286228550229073e-03
-5.313127268611923718e-17,-6.069688777828623205e-02,-1.612946667987929892e-18,-5.259427566011947927e-03,1.941987450594136784e-17,5.529438037799730594e-03
-5.653028310854171326e-17,-6.070331411429573387e-02,-1.716314834907628929e-18,-5.233206557533810581e-03,2.271921979839807641e-17,5.541297720928987230e-03
-5.424114962764873229e-17,-6.070638396779875351e-02,-1.646897830395063005e-18,-5.205718945175425577e-03,2.192598689594936724e-17,5.554918980642408258e-03
-5.316595145749964750e-17,-6.070626500942813419e-02,-1.614248942438790750e-18,-5.177117771316994826e-03,2.272419960568831525e-17,5.570372608169505725e-03
-5.361684274870432363e-17,-6.070311668572592190e-02,-1.627854630720005795e-18,-5.147547346687460570e-03,2.396791046949608506e-17,5.587748863438807452e-03
-5.653028666928702959e-17,-6.069709062237439029e-02,-1.716138872990798770e-18,-5.117143050336623970e-03,2.695558387790413986e-17,5.607160296835104162e-03
-5.805637977550815683e-17,-6.068833100765937127e-02,-1.762213293091220950e-18,-5.086031282466549688e-03,2.851970182400504565e-17,5.628745152967619576e-03
-5.829917321659020896e-17,-6.067697495712990469e-02,-1.769251590390712088e-18,-5.054329533187646578e-03,2.922540668711031488e-17,5.652671525620091460e-03
-5.996400516875711680e-17,-6.066315286037878007e-02,-1.819360780112290642e-18,-5.022146534421658738e-03,3.193811950842173425e-17,5.679142471293613381e-03
-6.266935408954175362e-17,-6.064698871082226800e-02,-1.900936486811996651e-18,-4.989582465018624520e-03,3.415171646629943254e-17,5.708402337913547411e-03
-6.797599345907764209e-17,-6.062860041930803051e-02,-2.061276119354046876e-18,-4.956729180212168101e-03,4.283450058449845235e-17,5.740744625912595073e-03
-6.922462608937781142e-17,-6.060810011234857297e-02,-2.098428927353279660e-18,-4.923670435045835077e-03,4.469374322453400974e-17,5.776521768977551513e-03
-6.929400954332147571e-17,-6.058559441573151128e-02,-2.099751699654623788e-18,-4.890482066057782323e-03,4.511206815757375396e-17,5.816157292691879165e-03
-6.887782024769478824e-17,-6.056118472422432342e-02,-2.086298889103134502e-18,-4.857232083908984317e-03,4.493362048201600154e-17,5.860160857084317255e-03
-6.769858675892746604e-17,-6.053496745805651835e-02,-2.049691833053044630e-18,-4.823980607388542521e-03,4.541443168373879196e-17,5.909146654722079173e-03
-6.984900664198729860e-17,-6.050703430682399103e-02,-2.113823069961870624e-18,-4.790779528009111478e-03,4.748359595161060435e-17,5.963855381975817840e-03
-6.762925823896976659e-17,-6.047747246143817673e-02,-2.045646839694597360e-18,-4.757671718295247709e-03,4.777964932895864319e-17,6.025179214585646426e-03
-6.860042879050873931e-17,-6.044636483469804922e-02,-2.073954789978483483e-18,-4.724689454656400001e-03,4.991311283415095991e-17,6.094187194056497475e-03
-7.380303877847329965e-17,-6.041379027105320265e-02,-2.230038965520982843e-18,-4.691851455625242751e-03,5.396545762210622324e-17,6.172143581503609748e-03
-8.004617112511665105e-17,-6.037982374607733099e-02,-2.417321303682286838e-18,-4.659157415367928996e-03,5.650228122091013983e-17,6.260500505254152324e-03
-7.976872802846229104e-17,-6.034453655616278667e-02,-2.407534085495812045e-18,-4.626577902923662694e-03,5.815774200083661872e-17,6.360820781064347416e-03
-5.576746158779511385e-17,-6.030799649891632058e-02,-1.682121800716375525e-18,-4.594035582197762875e-03,5.415742476541642931e-17,6.474530681864575261e-03
-5.937461526096766005e-17,-6.027026804470711485e-02,-1.789803810524228211e-18,-4.561370388341120033e-03,5.966900551726081438e-17,6.602285938841948032e-03
-6.187188500493041850e-17,-6.023141249980629164e-02,-1.863879033286512063e-18,-4.528277233689277821e-03,6.715754612644868019e-17,6.742528590418192871e-03
