1,26,0.24764725471808244
1,28,0.12445889798409346
1,32,0.15438276403852566
1,44,0.06729796533216886
1,60,0.11572403205879257
1,77,0.18823631264428553
1,78,0.230463630198645
1,83,0.1871324687552223
1,91,0.19048490139508
2,10,0.16266954220265537
2,17,0.14505557252949475
2,19,0.13062910907438338
2,20,0.1660852621880999
2,27,0.16217964495330695
2,31,0.15309674196696568
2,36,0.13949232399687925
2,64,0.19116297134928362
2,93,0.23736463064464708
2,99,0.17737470252009852
3,40,0.09446816859425322
3,57,0.15586355881872088
3,61,0.17766854177865113
3,75,0.21026506462951539
3,86,0.10676775490423047
4,5,0.15403740911188724
4,7,0.14942719952388636
4,13,0.18491336417000395
4,15,0.11220579152908096
4,16,0.13144472685889308
4,18,0.15633459162246258
4,25,0.23378148081554875
4,42,0.23446965066017272
4,45,0.22774491344965986
4,47,0.1338688752132304
4,50,0.08857892742166476
4,51,0.043624426012199506
4,52,0.16183331537377038
4,53,0.18773296715214766
4,55,0.21781698620551612
4,59,0.09183407425478449
4,66,0.20314622169757746
4,72,0.18687559373385737
4,76,0.22423283451238815
4,87,0.2321443651760916
4,88,0.24802066671099512
4,89,0.09994740400597318
4,90,0.185504897201855
4,98,0.15822924492020907
4,101,0.10550988763680384
5,7,0.009616411977204805
5,15,0.24097402706213003
5,22,0.19306603871071737
5,25,0.09859287581887316
5,45,0.07507697447540725
5,48,0.180405334276435
5,50,0.07999405667062395
5,51,0.13032498660887162
5,55,0.19646311513319817
5,59,0.2425930298337015
5,67,0.19937713342574426
5,72,0.08643500562048258
5,78,0.23473686767031243
5,85,0.23949483394714852
5,87,0.08174185668668994
5,101,0.16503680136029442
6,8,0.09521226946983234
6,9,0.08228406958364287
6,30,0.23162068854010645
6,38,0.17380072458263496
6,46,0.1785630638624004
6,58,0.11918607996486007
6,70,0.12075210978655312
6,73,0.15675228805133543
6,74,0.1229056315903149
6,88,0.22028501373440093
6,94,0.18367070605928562
6,95,0.13810898303629046
6,97,0.11496848445418664
7,15,0.23965606098828035
7,22,0.2025922979916166
7,25,0.10794683569658034
7,34,0.22357403986789307
7,45,0.08200325726326944
7,48,0.17751803581040104
7,50,0.0722714466271289
7,51,0.12811056028226459
7,55,0.2034380867985369
7,59,0.23899709154035956
7,67,0.20884899773361387
7,72,0.09540837559681295
7,78,0.22974779608898446
7,85,0.2471709810519231
7,87,0.08945936372105344
7,89,0.24481355753159478
7,101,0.16667969771088362
8,9,0.13614699619924844
8,30,0.2466340992102172
8,46,0.21425002138669108
8,58,0.18156354059778174
8,70,0.16676945157476075
8,73,0.10253388998214225
8,74,0.029090901760707027
8,95,0.0805073262624425
8,97,0.12905967470249743
9,23,0.2229722179680717
9,38,0.11928091117101002
9,58,0.19235858274895226
9,70,0.1999555890987537
9,73,0.13680856482601278
9,74,0.15398239624128907
9,95,0.1279427928286476
9,97,0.19707211622554324
10,17,0.1099576842123936
10,19,0.15270807147051743
10,20,0.0046784534105112656
10,27,0.1354026796657451
10,31,0.07533468154010994
10,36,0.12248016011055635
10,57,0.18144788453262986
10,64,0.08364666138324121
10,75,0.12498350382922235
10,93,0.18708569331160096
10,99,0.08766833512795574
11,21,0.08563339898354037
11,33,0.10522529799722985
11,37,0.07096558453153508
11,39,0.19045757354890352
11,71,0.10186014909954608
12,14,0.12699779514952467
12,40,0.18539853274737556
12,41,0.20257046299863563
12,43,0.11402363175552588
12,55,0.22061588763266118
12,61,0.09970610786914497
12,67,0.21284600469992096
12,68,0.1302331682556635
12,79,0.03508104486789606
12,80,0.09491213847231786
12,84,0.08053505592730088
12,85,0.17061030242826558
12,86,0.1654507021292429
13,15,0.07274923845683375
13,16,0.16120944265961448
13,18,0.04661609132242518
13,47,0.2478544039379921
13,51,0.18247703326238646
13,53,0.02446606791566846
13,59,0.11580523104032359
13,66,0.13353466600879937
13,88,0.21081154577771705
13,89,0.17629978957482545
13,90,0.1292368653414751
13,94,0.18188012555964606
13,98,0.21993597479998353
13,101,0.14877531598312618
14,22,0.1379121366628894
14,25,0.20165635231758908
14,43,0.1536569630846135
14,55,0.12856672726327203
14,61,0.2200844182925105
14,65,0.23310968175979968
14,67,0.08586810066028151
14,68,0.032227796244248444
14,72,0.19003964785432984
14,79,0.094869627097744
14,80,0.13002300234538372
14,84,0.08201426779203931
14,85,0.08946726491325371
14,87,0.2432258719502124
15,16,0.12180634480914268
15,18,0.053893203402264354
15,47,0.1914904771371784
15,50,0.19477620377860844
15,51,0.11238667519916597
15,52,0.22733788817593717
15,53,0.0772990227830469
15,59,0.05897235818319353
15,66,0.13926084903446528
15,72,0.23673319051765998
15,88,0.20925962801665993
15,89,0.12243210731946974
15,90,0.12640135685338882
15,94,0.2118616907313209
15,98,0.17786367646439472
15,101,0.09657451386386573
16,18,0.11464414850417255
16,30,0.16374825870998466
16,42,0.1445946832725572
16,46,0.16914684588235582
16,47,0.09610564533409305
16,50,0.21230120276997513
16,51,0.16660305556862276
16,52,0.13019706195573807
16,53,0.17983671281102714
16,54,0.2057665701378935
16,58,0.21474735796693
16,59,0.06588845395241552
16,66,0.08885044658978856
16,70,0.21845780856228703
16,76,0.1379256452368771
16,88,0.1168141192565921
16,89,0.0382399756148267
16,90,0.07205257989472548
16,94,0.16927998568338562
16,98,0.058820272111046304
16,101,0.19688822270325443
17,19,0.05046776828775202
17,20,0.1144392675347772
17,27,0.027177962248222432
17,31,0.037170108137336094
17,36,0.015151427081175759
17,49,0.21369327429778864
17,64,0.06458292256778479
17,75,0.21793691608975613
17,92,0.18226797850703483
17,93,0.09822275773038576
17,99,0.04637505966416049
18,30,0.24777474436110788
18,46,0.2234993005014913
18,47,0.20298393625719752
18,50,0.24300722396340035
18,51,0.1640913893008908
18,52,0.23904774343976623
18,53,0.06704975764670554
18,58,0.2342745762741719
18,59,0.07483594019016003
18,66,0.09671694368008825
18,88,0.17257493486254596
18,89,0.13161081617046938
18,90,0.08850681338587978
18,94,0.160919982540474
18,98,0.17333385799445952
18,101,0.14879103218081716
19,20,0.15736822551424076
19,27,0.04444198607291475
19,31,0.08619679687781116
19,36,0.035330997089294124
19,49,0.23283594610921166
19,64,0.11455235006917835
19,92,0.1961765319973723
19,93,0.11093999655207272
19,99,0.09635915500990673
